63.15	-37.87659614
63.2	-37.87659614
63.25	-37.87659614
63.3	-37.87659614
63.35	-37.87659614
63.4	-37.87659614
63.45	-37.87659614
63.5	-37.87659614
63.55	-37.87659614
63.6	-37.87659614
63.65	-37.87659614
63.7	-37.87659614
63.75	-37.87659614
63.8	-37.87659614
63.85	-37.87659614
63.9	-37.87659614
63.95	-37.87659614
64	-37.87659614
64.05	-37.87659613
64.1	-37.87659613
64.15	-37.87659613
64.2	-37.87659613
64.25	-37.87659613
64.3	-37.87659613
64.35	-37.87659613
64.4	-37.87659613
64.45	-37.87659613
64.5	-37.87659613
64.55	-37.87659613
64.6	-37.87659613
64.65	-37.87659613
64.7	-37.87659613
64.75	-37.87659613
64.8	-37.87659613
64.85	-37.87659613
64.9	-37.87659613
64.95	-37.87659613
65	-37.87659613
65.05	-37.87659613
65.1	-37.87659613
65.15	-37.87659613
65.2	-37.87659613
