250.000000000	∞	000.068827883	000.013354041	000.010214391	000.000976477	000.000262472	000.000045394	000.000045394
251.000000000	∞	000.068598579	000.013315901	000.010186089	000.000973813	000.000261781	000.000045276	000.000045276
252.000000000	∞	000.068370878	000.013277997	000.010157957	000.000971166	000.000261093	000.000045159	000.000045159
253.000000000	∞	000.068144763	000.013240325	000.010129992	000.000968534	000.000260409	000.000045042	000.000045042
254.000000000	∞	000.067920217	000.013202885	000.010102194	000.000965918	000.000259729	000.000044927	000.000044927
255.000000000	∞	000.067697223	000.013165673	000.010074561	000.000963316	000.000259052	000.000044811	000.000044811
256.000000000	∞	000.067475765	000.013128687	000.010047090	000.000960730	000.000258380	000.000044697	000.000044697
257.000000000	∞	000.067255827	000.013091926	000.010019782	000.000958159	000.000257711	000.000044583	000.000044583
258.000000000	∞	000.067037393	000.013055387	000.009992634	000.000955603	000.000257046	000.000044470	000.000044470
259.000000000	∞	000.066820447	000.013019069	000.009965645	000.000953062	000.000256385	000.000044357	000.000044357
260.000000000	∞	000.066604975	000.012982968	000.009938814	000.000950535	000.000255727	000.000044245	000.000044245
261.000000000	∞	000.066390960	000.012947084	000.009912138	000.000948022	000.000255073	000.000044134	000.000044134
262.000000000	∞	000.066178388	000.012911414	000.009885617	000.000945524	000.000254423	000.000044023	000.000044023
263.000000000	∞	000.065967243	000.012875956	000.009859250	000.000943040	000.000253776	000.000043913	000.000043913
264.000000000	∞	000.065757512	000.012840709	000.009833035	000.000940571	000.000253132	000.000043803	000.000043803
265.000000000	∞	000.065549180	000.012805670	000.009806970	000.000938115	000.000252493	000.000043694	000.000043694
266.000000000	∞	000.065342233	000.012770837	000.009781055	000.000935673	000.000251856	000.000043586	000.000043586
267.000000000	∞	000.065136656	000.012736210	000.009755287	000.000933245	000.000251224	000.000043478	000.000043478
268.000000000	∞	000.064932436	000.012701784	000.009729667	000.000930830	000.000250594	000.000043370	000.000043370
269.000000000	∞	000.064729560	000.012667560	000.009704192	000.000928429	000.000249968	000.000043264	000.000043264
270.000000000	∞	000.064528013	000.012633536	000.009678861	000.000926041	000.000249346	000.000043158	000.000043158
271.000000000	∞	000.064327783	000.012599708	000.009653673	000.000923667	000.000248726	000.000043052	000.000043052
272.000000000	∞	000.064128857	000.012566076	000.009628626	000.000921306	000.000248110	000.000042947	000.000042947
273.000000000	∞	000.063931221	000.012532638	000.009603721	000.000918958	000.000247498	000.000042842	000.000042842
274.000000000	∞	000.063734862	000.012499393	000.009578954	000.000916622	000.000246888	000.000042738	000.000042738
275.000000000	∞	000.063539769	000.012466338	000.009554326	000.000914300	000.000246282	000.000042635	000.000042635
